Date,Close,Return_%
2025-10-28,6890.89,71.42327622449818
2025-10-29,6890.59,71.41581318520029
2025-10-30,6822.34,69.71797174493321
2025-10-31,6840.2,70.16227135113351
2025-11-03,6851.97,70.4550712595869
2025-11-04,6771.55,68.4544791918026
2025-11-05,6796.29,69.06993116590088
2025-11-06,6720.32,67.18004084770175
2025-11-07,6728.8,67.3909960918551
2025-11-10,6832.43,69.9689786333185
2025-11-11,6846.61,70.32173162413149
2025-11-12,6850.92,70.42895062204433
2025-11-13,6737.49,67.60717546351694
2025-11-14,6734.11,67.52309188742751
2025-11-17,6672.41,65.98819347183075
2025-11-18,6617.32,64.61773068876388
2025-11-19,6642.16,65.23567034262814
2025-11-20,6538.76,62.663409464626454
2025-11-21,6602.99,64.26124617830196
2025-11-24,6705.12,66.80191352327599
2025-11-25,6765.88,68.31342774907272
2025-11-26,6812.61,69.4759205037054
2025-11-28,6849.09,70.38342608232728
2025-12-01,6812.63,69.47641803965861
2025-12-02,6829.37,69.89285563248013
2025-12-03,6849.72,70.39909846485281
2025-12-04,6857.12,70.58318676753379
2025-12-05,6870.4,70.91355064045315
2025-12-08,6846.51,70.31924394436552
2025-12-09,6840.51,70.16998315840799
2025-12-10,6886.68,71.3185449063513
2025-12-11,6901.0,71.67478064883663
2025-12-12,6827.41,69.84409710906733
2025-12-15,6816.51,69.57294001457781
2025-12-16,6800.26,69.16869205260944
2025-12-17,6721.43,67.20765409310391
2025-12-18,6774.76,68.5343337122899
2025-12-19,6834.5,70.02047360447385
2025-12-22,6878.49,71.11480393351923
2025-12-23,6909.79,71.89344770026445
2025-12-24,6932.05,72.44720521616695
2025-12-26,6929.94,72.39471517310518
2025-12-29,6905.74,71.79269666974308
2025-12-30,6896.24,71.556367091977
2025-12-31,6845.5,70.29411837872934
2026-01-02,6858.47,70.61677044437424
2026-01-05,6902.05,71.7009012863792
2026-01-06,6944.82,72.7648819222799
2026-01-07,6920.93,72.1705752261923
2026-01-08,6921.46,72.18375992895187
2026-01-09,6966.28,73.29873800005473
2026-01-12,6977.27,73.57213400633364
2026-01-13,6963.74,73.23555093399936
2026-01-14,6926.6,72.31162666892217
2026-01-15,6944.47,72.75617504309906
2026-01-16,6940.01,72.64522452553727
2026-01-20,6796.86,69.08411094056683
2026-01-21,6875.62,71.04340752423622
